average,boston-seaport,singapore-onenorth,singapore-queenstown,singapore-hollandvillage
1.026470588235294,1.0,1.0491803278688525,1.0,1.0
1.2911764705882354,1.0,1.540983606557377,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1455882352941176,1.0,1.0,1.0,1.2877906976744187
1.152205882352941,1.0,1.221311475409836,1.0,1.065406976744186
1.0198529411764705,1.0,1.0368852459016393,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0066176470588235,1.0,1.0,1.0272727272727273,1.0
1.152205882352941,1.0,1.0,1.6272727272727274,1.0
1.0794117647058823,1.0,1.0,1.3272727272727272,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2580882352941176,1.2580882352941176,1.0,1.0,1.0
1.9330882352941177,1.8933823529411764,1.0737704918032787,1.0,1.0
1.4301470588235294,1.2514705882352941,1.331967213114754,1.0,1.0
1.0727941176470588,1.0,1.1352459016393444,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0066176470588235,1.0066176470588235,1.0,1.0,1.0
1.0463235294117648,1.0463235294117648,1.0,1.0,1.0
1.026470588235294,1.026470588235294,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.4433823529411764,1.4433823529411764,1.0,1.0,1.0
1.1919117647058823,1.1919117647058823,1.0,1.0,1.0
1.602205882352941,1.602205882352941,1.0,1.0,1.0
1.2316176470588236,1.2316176470588236,1.0,1.0,1.0
1.1455882352941176,1.1455882352941176,1.0,1.0,1.0
1.45,1.45,1.0,1.0,1.0
1.3772058823529412,1.3772058823529412,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.0397058823529413,1.0,1.0737704918032787,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
2.449264705882353,1.0,1.0,6.9727272727272736,1.0
3.0051470588235296,1.0,1.0,9.263636363636364,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0397058823529413,1.0,1.0,1.0,1.0784883720930232
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0198529411764705,1.0,1.0,1.0818181818181818,1.0
1.125735294117647,1.0,1.0,1.518181818181818,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0860294117647058,1.0,1.1598360655737705,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0595588235294118,1.0,1.0,1.0,1.117732558139535
1.152205882352941,1.0,1.0,1.0,1.3008720930232558
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.026470588235294,1.0,1.0491803278688525,1.0,1.0
1.0463235294117648,1.0,1.0860655737704918,1.0,1.0
1.0463235294117648,1.0,1.0860655737704918,1.0,1.0
1.0529411764705883,1.0,1.098360655737705,1.0,1.0
1.0198529411764705,1.0,1.0368852459016393,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.350735294117647,1.0,1.0,2.4454545454545453,1.0
1.0595588235294118,1.0,1.0,1.2454545454545454,1.0
1.0,1.0,1.0,1.0,1.0
1.0330882352941178,1.0,1.0614754098360655,1.0,1.0
1.7213235294117648,1.6220588235294118,1.1844262295081966,1.0,1.0
1.1058823529411765,1.1058823529411765,1.0,1.0,1.0
1.0926470588235295,1.0,1.1721311475409837,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2051470588235293,1.2051470588235293,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0397058823529413,1.0397058823529413,1.0,1.0,1.0
1.2051470588235293,1.2051470588235293,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2183823529411764,1.2183823529411764,1.0,1.0,1.0
1.3639705882352942,1.3639705882352942,1.0,1.0,1.0
1.2647058823529411,1.2647058823529411,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2977941176470589,1.2977941176470589,1.0,1.0,1.0
1.5955882352941178,1.5955882352941178,1.0,1.0,1.0
1.7279411764705883,1.7279411764705883,1.0,1.0,1.0
1.9926470588235294,1.9926470588235294,1.0,1.0,1.0
1.4963235294117647,1.4963235294117647,1.0,1.0,1.0
1.2316176470588236,1.2316176470588236,1.0,1.0,1.0
1.1852941176470588,1.1852941176470588,1.0,1.0,1.0
1.0330882352941178,1.0,1.0614754098360655,1.0,1.0
1.0198529411764705,1.0,1.0368852459016393,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0198529411764705,1.0,1.0,1.0818181818181818,1.0
1.5029411764705882,1.0,1.0,3.0727272727272728,1.0
1.9463235294117647,1.0,1.0,4.9,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0330882352941178,1.0,1.0,1.0,1.065406976744186
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0595588235294118,1.0,1.0,1.2454545454545454,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1125,1.0,1.209016393442623,1.0,1.0
1.0926470588235295,1.0,1.1721311475409837,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0397058823529413,1.0,1.0,1.0,1.0784883720930232
1.0397058823529413,1.0,1.0,1.0,1.0784883720930232
1.0,1.0,1.0,1.0,1.0
1.0198529411764705,1.0,1.0368852459016393,1.0,1.0
1.0066176470588235,1.0,1.0122950819672132,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0330882352941178,1.0,1.0614754098360655,1.0,1.0
1.0330882352941178,1.0,1.0614754098360655,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.125735294117647,1.0,1.2336065573770492,1.0,1.0
1.2183823529411764,1.0,1.4057377049180328,1.0,1.0
1.3176470588235294,1.0,1.5901639344262295,1.0,1.0
1.1323529411764706,1.0,1.2459016393442623,1.0,1.0
1.0661764705882353,1.0,1.1229508196721312,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1852941176470588,1.0,1.0,1.7636363636363637,1.0
1.1125,1.0,1.0860655737704918,1.2727272727272727,1.0
1.0397058823529413,1.0,1.0614754098360655,1.0272727272727273,1.0
1.6352941176470588,1.6220588235294118,1.0245901639344261,1.0,1.0
1.7676470588235293,1.7676470588235293,1.0,1.0,1.0
1.138970588235294,1.1058823529411765,1.0614754098360655,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0066176470588235,1.0066176470588235,1.0,1.0,1.0
1.0595588235294118,1.0595588235294118,1.0,1.0,1.0
1.0330882352941178,1.0330882352941178,1.0,1.0,1.0
1.575735294117647,1.575735294117647,1.0,1.0,1.0
1.1919117647058823,1.1919117647058823,1.0,1.0,1.0
1.2117647058823529,1.2117647058823529,1.0,1.0,1.0
1.152205882352941,1.152205882352941,1.0,1.0,1.0
1.152205882352941,1.152205882352941,1.0,1.0,1.0
1.238235294117647,1.238235294117647,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0595588235294118,1.0595588235294118,1.0,1.0,1.0
1.9926470588235294,1.9926470588235294,1.0,1.0,1.0
3.0051470588235296,3.0051470588235296,1.0,1.0,1.0
1.2316176470588236,1.2316176470588236,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2845588235294119,1.2845588235294119,1.0,1.0,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.0529411764705883,1.0,1.098360655737705,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1654411764705883,1.0,1.0,1.6818181818181819,1.0
1.7941176470588236,1.0,1.0,4.272727272727273,1.0
1.0794117647058823,1.0,1.0,1.3272727272727272,1.0
1.3441176470588236,1.0,1.0,2.418181818181818,1.0
1.026470588235294,1.0,1.0,1.1090909090909091,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0330882352941178,1.0,1.0,1.0,1.065406976744186
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.152205882352941,1.0,1.2827868852459017,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1654411764705883,1.0,1.0,1.0,1.3270348837209303
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1654411764705883,1.0,1.3073770491803278,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2911764705882354,1.0,1.540983606557377,1.0,1.0
1.5691176470588235,1.0,2.057377049180328,1.0,1.0
1.099264705882353,1.0,1.1844262295081966,1.0,1.0
1.0661764705882353,1.0,1.1229508196721312,1.0,1.0
1.2779411764705881,1.0,1.5163934426229508,1.0,1.0
1.3044117647058824,1.0,1.5655737704918034,1.0,1.0
1.099264705882353,1.0,1.1844262295081966,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0066176470588235,1.0,1.0122950819672132,1.0,1.0
1.1654411764705883,1.0,1.3073770491803278,1.0,1.0
1.0595588235294118,1.0,1.110655737704918,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0661764705882353,1.0,1.1229508196721312,1.0,1.0
1.2117647058823529,1.0,1.0368852459016393,1.790909090909091,1.0
1.0661764705882353,1.0,1.0122950819672132,1.2454545454545454,1.0
1.0,1.0,1.0,1.0,1.0
1.238235294117647,1.238235294117647,1.0,1.0,1.0
1.8073529411764706,1.7941176470588236,1.0245901639344261,1.0,1.0
1.3573529411764707,1.3573529411764707,1.0,1.0,1.0
1.0860294117647058,1.0860294117647058,1.0,1.0,1.0
1.0529411764705883,1.0529411764705883,1.0,1.0,1.0
1.1919117647058823,1.1919117647058823,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.6485294117647058,1.6485294117647058,1.0,1.0,1.0
1.4830882352941175,1.4830882352941175,1.0,1.0,1.0
1.6683823529411765,1.6683823529411765,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0529411764705883,1.0529411764705883,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0860294117647058,1.0860294117647058,1.0,1.0,1.0
1.2977941176470589,1.2977941176470589,1.0,1.0,1.0
1.238235294117647,1.238235294117647,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
2.945588235294118,2.945588235294118,1.0,1.0,1.0
1.2051470588235293,1.2051470588235293,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1588235294117646,1.1588235294117646,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0595588235294118,1.0,1.110655737704918,1.0,1.0
1.152205882352941,1.0,1.2827868852459017,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.026470588235294,1.0,1.0,1.1090909090909091,1.0
1.1058823529411765,1.0,1.0,1.4363636363636363,1.0
1.1720588235294118,1.0,1.0,1.709090909090909,1.0
1.0,1.0,1.0,1.0,1.0
1.0529411764705883,1.0,1.0,1.0,1.1046511627906976
1.013235294117647,1.0,1.0,1.0,1.0261627906976745
1.0397058823529413,1.0,1.0,1.0,1.0784883720930232
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0066176470588235,1.0,1.0122950819672132,1.0,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.0198529411764705,1.0,1.0368852459016393,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0397058823529413,1.0,1.0737704918032787,1.0,1.0
1.0397058823529413,1.0,1.0737704918032787,1.0,1.0
1.2183823529411764,1.0,1.221311475409836,1.0,1.1962209302325582
1.0,1.0,1.0,1.0,1.0
1.0198529411764705,1.0,1.0368852459016393,1.0,1.0
1.0529411764705883,1.0,1.098360655737705,1.0,1.0
1.0727941176470588,1.0,1.1352459016393444,1.0,1.0
1.1786764705882353,1.0,1.331967213114754,1.0,1.0
1.225,1.0,1.418032786885246,1.0,1.0
1.2713235294117646,1.0,1.5040983606557377,1.0,1.0
1.6485294117647058,1.0,2.2049180327868854,1.0,1.0
1.1852941176470588,1.0,1.3442622950819672,1.0,1.0
1.972794117647059,1.0,2.807377049180328,1.0,1.0
1.714705882352941,1.0,2.3278688524590163,1.0,1.0
1.6419117647058823,1.0,2.192622950819672,1.0,1.0
1.3639705882352942,1.0,1.6762295081967213,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1323529411764706,1.0,1.2459016393442623,1.0,1.0
1.0926470588235295,1.0,1.1721311475409837,1.0,1.0
1.0794117647058823,1.0,1.1475409836065573,1.0,1.0
1.0727941176470588,1.0,1.1352459016393444,1.0,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.3110294117647059,1.3110294117647059,1.0,1.0,1.0
1.6088235294117648,1.6088235294117648,1.0,1.0,1.0
1.2647058823529411,1.2647058823529411,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.4566176470588235,1.4566176470588235,1.0,1.0,1.0
1.926470588235294,1.926470588235294,1.0,1.0,1.0
1.0397058823529413,1.0397058823529413,1.0,1.0,1.0
1.1985294117647058,1.1985294117647058,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.013235294117647,1.013235294117647,1.0,1.0,1.0
1.2580882352941176,1.2580882352941176,1.0,1.0,1.0
1.2845588235294119,1.2845588235294119,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
2.2308823529411765,2.2308823529411765,1.0,1.0,1.0
1.2316176470588236,1.2316176470588236,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2051470588235293,1.2051470588235293,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0198529411764705,1.0,1.0368852459016393,1.0,1.0
1.0397058823529413,1.0,1.0737704918032787,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0198529411764705,1.0,1.0,1.0818181818181818,1.0
1.2580882352941176,1.0,1.0,2.0636363636363635,1.0
1.013235294117647,1.0,1.0,1.0545454545454545,1.0
1.0529411764705883,1.0,1.0,1.0,1.1046511627906976
1.0,1.0,1.0,1.0,1.0
1.0066176470588235,1.0,1.0,1.0,1.0130813953488371
1.0529411764705883,1.0,1.0,1.0,1.1046511627906976
1.013235294117647,1.0,1.0,1.0,1.0261627906976745
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0066176470588235,1.0,1.0122950819672132,1.0,1.0
1.0463235294117648,1.0,1.0860655737704918,1.0,1.0
1.1058823529411765,1.0,1.1967213114754098,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1588235294117646,1.0,1.098360655737705,1.0,1.2093023255813953
1.0926470588235295,1.0,1.1598360655737705,1.0,1.0130813953488371
1.2051470588235293,1.0,1.3811475409836065,1.0,1.0
1.0595588235294118,1.0,1.110655737704918,1.0,1.0
1.0860294117647058,1.0,1.1598360655737705,1.0,1.0
1.1588235294117646,1.0,1.2950819672131146,1.0,1.0
1.3176470588235294,1.0,1.5901639344262295,1.0,1.0
1.8933823529411764,1.0,2.6598360655737707,1.0,1.0
2.263970588235294,1.0,3.348360655737705,1.0,1.0
2.376470588235294,1.0,3.5573770491803276,1.0,1.0
1.6419117647058823,1.0,2.192622950819672,1.0,1.0
1.1720588235294118,1.0,1.319672131147541,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2117647058823529,1.0,1.3934426229508197,1.0,1.0
1.1786764705882353,1.0,1.331967213114754,1.0,1.0
1.1588235294117646,1.0,1.2950819672131146,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.026470588235294,1.026470588235294,1.0,1.0,1.0
1.5161764705882352,1.5161764705882352,1.0,1.0,1.0
1.701470588235294,1.701470588235294,1.0,1.0,1.0
1.6948529411764706,1.6948529411764706,1.0,1.0,1.0
1.3441176470588236,1.3441176470588236,1.0,1.0,1.0
1.2779411764705881,1.2779411764705881,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.099264705882353,1.099264705882353,1.0,1.0,1.0
1.5029411764705882,1.5029411764705882,1.0,1.0,1.0
1.602205882352941,1.602205882352941,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.9595588235294117,1.9595588235294117,1.0,1.0,1.0
1.0529411764705883,1.0529411764705883,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.138970588235294,1.138970588235294,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0066176470588235,1.0,1.0122950819672132,1.0,1.0
1.0397058823529413,1.0,1.0737704918032787,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0463235294117648,1.0,1.0,1.1636363636363636,1.0130813953488371
1.1058823529411765,1.0,1.0,1.2454545454545454,1.0915697674418605
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0066176470588235,1.0,1.0122950819672132,1.0,1.0
1.125735294117647,1.0,1.1475409836065573,1.0,1.0915697674418605
1.0198529411764705,1.0,1.0,1.0,1.0392441860465116
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.125735294117647,1.0,1.0,1.0,1.2485465116279069
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0463235294117648,1.0,1.0860655737704918,1.0,1.0
1.0397058823529413,1.0,1.0737704918032787,1.0,1.0
1.026470588235294,1.0,1.0491803278688525,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
